
69,55,0,7,7,50,32,4,14
64,27,9,20,8,50,21,13,16
58,20,20,14,4,50,16,21,13
29,15,1,10,3,34,11,16,7
29,15,1,10,3,34,11,16,7
11,6,0,3,2,16,6,5,5
79,17,35,17,10,50,5,29,16
83,24,28,15,16,50,2,38,10
77,23,36,8,10,50,4,37,9
75,22,24,7,22,47,0,42,5
83,27,15,7,34,36,1,29,6
78,30,17,4,27,49,5,32,12
84,33,5,4,42,30,0,27,3
79,44,15,2,18,24,0,24,0
68,22,9,6,31,23,0,22,1
14,2,1,6,5,11,0,11,0
84,41,5,1,37,27,1,25,1
80,27,7,8,38,17,1,16,0
79,41,11,2,25,25,0,25,0
4,3,1,0,0,1,0,1,0
85,49,9,2,25,26,1,25,0
85,38,8,1,38,29,0,29,0
3,1,1,0,1,3,0,2,1
7,6,1,0,0,3,0,3,0
78,43,7,2,26,23,0,22,1
4,2,1,0,1,0,0,0,0
80,39,9,1,31,32,0,32,0
77,36,6,5,30,23,0,23,0
82,41,7,2,32,24,1,22,1
83,38,7,5,33,34,0,33,1
5,1,0,0,4,5,0,5,0
4,2,1,0,1,5,0,5,0
4,2,1,0,1,5,0,5,0
83,41,8,6,28,26,0,25,1
71,25,10,4,32,27,0,27,0
82,38,10,4,30,26,0,26,0
75,34,14,3,24,34,0,34,0
80,38,11,1,30,30,1,29,0
4,2,1,0,1,1,0,1,0
4,2,1,0,1,2,0,2,0
1,0,1,0,0,0,0,0,0
5,4,1,0,0,1,0,0,1
4,3,1,0,0,1,0,1,0
5,4,1,0,0,1,0,1,0
5,4,1,0,0,0,0,0,0
5,4,1,0,0,0,0,0,0
87,49,9,1,28,29,0,29,0
74,38,16,1,19,21,0,21,0
9,5,1,0,3,6,0,6,0
5,4,1,0,0,3,0,2,1
6,5,1,0,0,2,0,2,0
83,40,9,0,34,32,0,31,1
6,5,1,0,0,2,0,2,0
24,15,3,1,5,10,0,10,0
4,2,1,0,1,2,0,2,0
4,1,1,0,2,6,1,5,0
75,36,11,0,28,25,0,25,0
7,3,1,0,3,6,0,6,0
3,1,1,0,1,4,1,3,0
3,0,1,0,2,3,0,3,0
5,4,1,0,0,1,0,1,0
82,47,11,0,24,24,0,24,0
84,45,6,0,33,34,0,34,0
4,1,0,0,3,2,0,2,0
84,56,8,0,20,26,0,26,0
80,53,10,0,17,26,0,26,0
5,4,1,0,0,2,0,2,0
88,51,7,0,30,24,0,24,0
85,53,8,0,24,27,0,27,0
3,1,1,0,1,2,0,2,0
4,0,0,0,4,5,0,5,0
93,50,10,0,33,34,0,34,0
3,0,1,0,2,3,0,3,0
7,6,1,0,0,3,0,3,0
3,0,0,0,3,2,0,2,0
3,0,1,0,2,3,0,3,0
6,5,1,0,0,2,0,2,0
79,39,7,0,33,34,0,34,0
75,45,7,0,23,27,0,27,0
91,51,7,0,33,33,0,33,0
4,1,2,0,1,6,0,6,0
84,45,8,0,31,26,1,25,0
3,0,1,0,2,4,0,4,0
5,2,0,0,3,3,0,3,0
6,0,1,0,5,4,0,4,0
20,13,2,0,5,10,0,10,0
20,13,2,0,5,10,0,10,0
73,40,9,0,24,23,0,23,0
3,1,1,0,1,1,0,1,0
3,1,1,0,1,1,0,1,0
87,42,8,0,37,22,0,22,0
2,0,1,0,1,2,0,2,0
4,3,1,0,0,2,0,2,0
11,10,1,0,0,2,0,2,0
3,0,1,0,2,2,0,2,0
12,9,2,0,1,4,0,3,1
86,45,8,0,33,16,0,16,0
4,0,2,0,2,5,0,5,0
4,3,1,0,0,0,0,0,0
77,45,6,0,26,13,0,13,0
4,2,1,0,1,2,0,2,0
80,49,8,0,23,18,0,18,0
8,5,1,0,2,3,0,3,0
6,4,1,0,1,3,0,3,0
5,4,1,0,0,0,0,0,0
4,0,2,0,2,6,0,6,0
7,4,2,0,1,6,0,6,0
3,0,1,0,2,3,0,3,0
17,11,2,0,4,10,0,10,0
6,5,1,0,0,5,0,5,0
6,5,1,0,0,4,0,4,0
86,35,8,1,42,33,0,33,0
6,4,1,1,0,2,0,2,0
88,48,12,0,28,28,0,28,0
74,37,9,0,28,23,0,23,0
33,21,3,0,9,14,0,14,0
5,1,2,0,2,4,0,4,0
3,1,1,0,1,1,0,1,0
3,1,1,0,1,1,0,1,0
4,1,1,0,2,5,0,5,0
14,8,3,0,3,7,0,7,0
87,52,8,0,27,20,0,20,0
75,35,5,0,35,27,0,27,0
