
39,25,1,9,4,50,37,4,9
60,27,8,18,7,50,24,11,15
25,13,0,11,1,40,18,12,10
86,25,34,21,6,50,15,25,10
3,1,1,1,0,7,1,2,4
23,12,1,8,2,22,6,11,5
23,12,1,8,2,22,6,11,5
70,17,34,18,1,50,7,26,17
31,12,5,5,9,21,1,15,5
92,26,26,17,23,50,9,36,5
82,32,18,5,27,50,2,36,12
78,28,12,4,34,36,0,31,5
78,41,7,4,26,31,4,22,5
81,32,18,2,29,35,3,28,4
34,16,3,4,11,14,3,9,2
5,4,1,0,0,4,0,4,0
25,17,2,2,4,15,4,10,1
80,40,18,4,18,26,1,24,1
5,1,0,0,4,6,0,5,1
5,3,1,0,1,5,3,2,0
4,3,1,0,0,3,1,2,0
79,32,11,3,33,20,0,20,0
5,4,1,0,0,0,0,0,0
6,5,1,0,0,2,0,2,0
88,43,6,2,37,24,0,24,0
6,1,0,1,4,5,0,5,0
5,4,1,0,0,2,0,2,0
70,33,10,6,21,20,0,19,1
6,1,0,1,4,5,0,5,0
14,10,2,1,1,6,0,6,0
5,4,1,0,0,3,0,3,0
90,50,6,3,31,30,0,29,1
5,1,0,0,4,3,1,2,0
3,0,1,0,2,2,0,2,0
84,42,10,3,29,24,0,24,0
74,37,7,2,28,16,0,16,0
75,46,7,2,20,21,0,18,3
6,5,1,0,0,4,0,4,0
2,0,1,0,1,1,0,1,0
84,40,10,1,33,22,0,22,0
3,1,1,0,1,0,0,0,0
77,31,10,2,34,29,0,28,1
19,15,2,0,2,11,0,11,0
92,51,7,6,28,33,0,32,1
75,41,8,2,24,31,1,30,0
4,2,1,0,1,3,0,2,1
83,46,17,0,20,28,0,27,1
4,2,1,0,1,1,0,1,0
1,0,0,0,1,1,0,1,0
2,0,1,0,1,1,0,1,0
60,37,4,0,19,21,0,21,0
8,5,1,0,2,8,0,7,1
5,4,1,0,0,1,0,1,0
86,44,11,0,31,36,0,35,1
3,0,1,0,2,1,0,1,0
3,1,1,0,1,0,0,0,0
1,0,1,0,0,0,0,0,0
6,5,1,0,0,2,0,2,0
87,47,9,0,31,21,0,21,0
7,6,1,0,0,2,0,2,0
5,4,1,0,0,0,0,0,0
3,0,0,0,3,2,0,2,0
3,0,1,0,2,3,0,3,0
3,1,1,0,1,0,0,0,0
5,4,1,0,0,4,0,4,0
80,50,9,0,21,24,0,24,0
3,0,1,0,2,1,0,1,0
5,3,1,0,1,2,0,2,0
1,0,1,0,0,0,0,0,0
4,0,1,0,3,5,0,5,0
3,0,1,0,2,2,0,2,0
3,1,1,0,1,1,0,0,1
1,0,1,0,0,0,0,0,0
6,3,1,0,2,4,0,4,0
72,41,10,0,21,33,0,33,0
85,43,11,0,31,19,0,19,0
88,51,15,1,21,22,0,22,0
10,5,1,0,4,6,0,6,0
11,7,2,0,2,7,0,7,0
6,5,1,0,0,4,0,4,0
4,0,2,0,2,6,0,6,0
4,0,2,0,2,6,0,6,0
83,39,8,0,36,24,0,24,0
6,5,1,0,0,1,0,1,0
3,0,1,0,2,2,0,2,0
6,5,1,0,0,5,0,5,0
4,0,1,0,3,4,0,4,0
3,0,1,0,2,2,0,2,0
3,0,1,0,2,4,0,4,0
19,10,2,0,7,9,0,9,0
19,10,2,0,7,9,0,9,0
84,45,10,0,29,33,0,33,0
88,46,7,0,35,30,0,30,0
4,0,1,0,3,4,0,4,0
4,3,1,0,0,2,0,2,0
6,5,1,0,0,3,0,3,0
3,0,1,0,2,2,0,2,0
54,30,12,0,12,16,0,16,0
7,6,1,0,0,3,0,3,0
84,46,9,0,29,29,0,29,0
91,38,7,1,45,31,0,31,0
79,49,10,0,20,23,0,23,0
78,43,11,0,24,29,0,29,0
85,40,5,0,40,30,0,30,0
83,41,8,0,34,30,0,30,0
86,43,11,0,32,23,0,23,0
84,43,5,0,36,28,0,28,0
83,51,7,0,25,22,0,22,0
15,8,2,0,5,9,0,9,0
3,0,1,0,2,4,0,4,0
3,0,1,0,2,1,0,1,0
4,2,1,0,1,5,0,5,0
3,0,1,0,2,4,0,4,0
5,4,1,0,0,2,0,2,0
5,4,1,0,0,2,0,2,0
79,45,7,0,27,15,0,15,0
76,41,7,0,28,17,0,17,0
5,4,1,0,0,2,0,2,0
5,4,1,0,0,1,0,1,0
4,2,1,0,1,1,0,1,0
1,0,1,0,0,0,0,0,0
31,23,3,0,5,14,0,14,0
82,44,7,0,31,23,0,23,0
79,42,6,0,31,25,0,25,0
5,4,1,0,0,3,0,3,0
83,49,6,0,28,26,0,26,0
79,44,8,0,27,32,0,32,0
76,42,12,0,22,21,0,21,0
3,0,0,0,3,2,0,2,0
3,0,1,0,2,4,0,4,0
85,51,7,0,27,34,0,34,0
81,39,6,0,36,19,0,19,0
78,38,9,0,31,20,0,20,0
