
25,20,0,2,3,50,40,2,8
31,22,2,5,2,50,21,13,16
68,34,2,29,3,50,33,7,10
54,18,15,16,5,50,21,21,8
49,16,12,16,5,50,11,25,14
80,25,35,16,4,50,8,27,15
85,31,31,7,16,50,4,31,15
29,12,2,9,6,20,1,16,3
89,39,30,5,15,50,5,36,9
83,42,12,2,27,39,4,29,6
83,30,16,2,35,33,1,26,6
76,24,8,8,36,26,1,21,4
84,42,5,3,34,26,2,23,1
36,28,0,1,7,14,1,11,2
77,39,13,2,23,27,2,25,0
40,20,1,4,15,11,0,11,0
5,2,0,0,3,5,0,5,0
5,1,0,0,4,3,0,3,0
87,33,11,6,37,25,1,23,1
84,38,6,3,37,22,0,22,0
79,37,7,2,33,19,1,18,0
88,52,11,1,24,21,0,21,0
5,2,1,1,1,2,0,2,0
6,2,1,0,3,6,0,6,0
84,42,7,3,32,24,1,23,0
4,1,1,0,2,2,0,1,1
73,38,7,5,23,19,0,19,0
5,4,1,0,0,1,0,1,0
80,45,8,1,26,23,0,23,0
87,46,7,2,32,26,0,26,0
81,43,7,3,28,30,0,30,0
6,1,1,0,4,6,0,6,0
4,2,1,0,1,2,0,2,0
1,0,1,0,0,0,0,0,0
4,3,1,0,0,1,0,1,0
9,4,1,0,4,8,0,7,1
83,37,8,3,35,34,0,34,0
6,5,1,0,0,4,0,4,0
76,39,13,1,23,28,0,27,1
4,0,0,1,3,4,0,4,0
4,3,1,0,0,0,0,0,0
19,10,3,0,6,9,0,9,0
87,36,7,0,44,35,1,34,0
3,0,1,0,2,4,0,4,0
4,3,1,0,0,1,0,1,0
9,6,1,0,2,6,0,5,1
5,4,1,0,0,4,1,3,0
12,7,2,0,3,9,0,9,0
93,46,9,0,38,24,0,24,0
5,4,1,0,0,3,0,3,0
5,4,1,0,0,1,0,1,0
4,2,1,0,1,5,0,5,0
3,0,1,0,2,4,0,4,0
74,48,8,0,18,32,0,32,0
4,2,1,0,1,1,0,1,0
3,1,1,0,1,1,0,1,0
4,2,1,0,1,3,0,2,1
80,40,8,3,29,31,0,31,0
85,41,13,0,31,25,0,25,0
90,47,10,0,33,29,0,29,0
13,5,3,0,5,10,0,10,0
5,4,1,0,0,1,0,1,0
6,3,1,0,2,4,0,4,0
5,4,1,0,0,1,0,1,0
5,4,1,0,0,1,0,1,0
14,6,4,0,4,8,0,8,0
14,6,4,0,4,8,0,8,0
13,9,1,0,3,7,0,7,0
7,6,1,0,0,4,0,4,0
4,3,1,0,0,1,0,1,0
2,0,1,0,1,0,0,0,0
9,6,1,0,2,2,0,2,0
82,40,9,2,31,23,0,23,0
5,4,1,0,0,1,0,1,0
83,45,7,0,31,27,0,27,0
9,5,2,0,2,6,0,6,0
4,2,1,0,1,3,0,3,0
80,48,10,0,22,30,0,30,0
78,38,14,0,26,28,0,27,1
94,41,9,0,44,23,0,23,0
77,43,12,1,21,27,0,27,0
82,42,10,0,30,29,0,29,0
8,7,1,0,0,5,0,5,0
84,44,8,0,32,30,0,30,0
6,5,1,0,0,2,0,2,0
3,0,0,0,3,3,0,3,0
4,3,1,0,0,0,0,0,0
4,3,1,0,0,4,0,4,0
4,0,0,0,4,3,0,3,0
4,0,0,0,4,3,0,3,0
86,44,6,0,36,26,0,26,0
85,47,7,0,31,28,0,28,0
86,46,5,0,35,26,0,26,0
4,3,1,0,0,2,0,2,0
3,0,1,0,2,4,0,4,0
9,5,1,0,3,5,0,5,0
4,2,1,0,1,2,0,2,0
81,45,8,0,28,24,0,24,0
6,5,1,0,0,3,0,3,0
78,38,5,0,35,23,0,23,0
5,4,1,0,0,1,0,1,0
78,38,8,0,32,23,0,23,0
4,2,1,0,1,2,0,2,0
4,2,1,0,1,2,0,2,0
3,1,1,0,1,1,0,1,0
5,2,1,0,2,4,0,4,0
3,0,1,0,2,1,0,1,0
4,2,1,0,1,2,0,2,0
4,0,2,0,2,6,0,6,0
5,4,1,0,0,3,0,3,0
8,5,1,0,2,4,0,4,0
4,3,1,0,0,0,0,0,0
9,5,2,0,2,3,0,2,1
5,4,1,0,0,4,0,4,0
6,5,1,0,0,5,0,5,0
19,9,2,0,8,10,0,10,0
3,2,1,0,0,3,0,3,0
5,4,1,0,0,1,0,1,0
5,4,1,0,0,3,0,3,0
2,0,1,0,1,2,0,2,0
17,10,3,0,4,7,0,7,0
80,39,5,0,36,27,0,27,0
3,1,1,0,1,1,0,1,0
3,0,1,0,2,5,0,5,0
85,49,10,0,26,24,0,24,0
77,39,9,0,29,19,0,19,0
5,3,1,0,1,4,0,4,0
2,0,1,0,1,1,0,1,0
79,43,7,0,29,19,0,19,0
5,4,1,0,0,2,0,2,0
8,7,1,0,0,3,0,3,0
21,17,2,0,2,8,0,8,0
21,17,2,0,2,8,0,8,0
83,45,8,0,30,22,0,22,0
3,0,1,0,2,2,0,2,0
23,13,2,0,8,9,0,9,0
86,49,7,0,30,27,0,27,0
3,0,1,0,2,2,0,2,0
3,0,0,0,3,4,0,4,0
89,49,6,0,34,23,0,23,0
