
44,42,0,1,1,50,30,1,19
35,13,5,13,4,50,24,12,14
55,25,7,20,3,50,25,16,9
55,25,7,20,3,50,25,16,9
65,28,15,17,5,50,16,20,14
75,15,30,24,6,50,14,25,11
79,27,30,15,7,50,2,34,14
19,10,1,6,2,12,3,9,0
21,14,3,2,2,21,3,10,8
87,34,24,8,21,50,3,37,10
44,22,9,4,9,34,2,20,12
75,31,12,4,28,28,0,27,1
86,31,8,2,45,34,3,26,5
77,27,15,8,27,29,2,24,3
84,44,3,1,36,18,0,16,2
78,35,6,3,34,16,0,14,2
4,3,1,0,0,0,0,0,0
4,3,1,0,0,0,0,0,0
88,56,5,4,23,23,2,21,0
90,50,5,4,31,19,0,19,0
9,8,1,0,0,6,1,4,1
90,57,11,3,19,21,0,21,0
77,44,6,3,24,21,0,21,0
4,1,0,0,3,6,1,5,0
9,8,1,0,0,4,0,3,1
78,45,7,1,25,21,0,20,1
12,8,1,1,2,4,0,4,0
90,42,12,5,31,22,1,21,0
3,1,1,0,1,4,0,3,1
90,45,15,0,30,23,0,22,1
3,1,1,0,1,1,0,1,0
62,49,4,5,4,15,0,15,0
4,2,1,0,1,1,1,0,0
1,0,1,0,0,0,0,0,0
87,45,6,2,34,26,0,26,0
22,12,2,0,8,10,0,10,0
82,34,12,2,34,26,0,26,0
88,48,8,2,30,27,1,26,0
87,42,10,0,35,32,0,32,0
5,4,1,0,0,4,0,4,0
85,34,6,3,42,33,0,33,0
25,18,3,0,4,11,0,11,0
15,7,3,0,5,8,0,8,0
2,0,1,0,1,1,0,1,0
7,6,1,0,0,1,0,1,0
89,48,14,2,25,40,0,39,1
83,44,12,5,22,26,0,26,0
4,1,0,1,2,0,0,0,0
87,49,10,0,28,24,0,24,0
6,4,1,0,1,2,0,2,0
5,4,1,0,0,3,0,3,0
4,1,0,0,3,5,0,5,0
3,0,1,0,2,4,0,4,0
6,5,1,0,0,0,0,0,0
2,0,1,0,1,0,0,0,0
30,20,5,0,5,14,0,14,0
5,4,1,0,0,1,0,0,1
88,41,8,0,39,26,0,26,0
22,15,2,0,5,11,0,11,0
9,0,1,2,6,7,0,7,0
90,62,12,1,15,23,0,23,0
85,49,10,0,26,24,0,24,0
6,5,1,0,0,2,0,2,0
83,43,8,0,32,34,0,34,0
4,3,1,0,0,0,0,0,0
4,3,1,0,0,1,0,1,0
4,3,1,0,0,2,0,2,0
5,4,1,0,0,1,0,1,0
3,0,0,0,3,2,0,2,0
3,0,1,0,2,2,0,2,0
3,0,1,0,2,2,0,2,0
3,1,1,0,1,3,0,3,0
83,44,14,0,25,32,0,32,0
3,1,1,0,1,4,0,4,0
32,21,4,0,7,9,0,9,0
4,1,2,0,1,3,0,3,0
3,0,1,0,2,2,0,2,0
81,38,8,0,35,27,0,26,1
84,48,9,1,26,30,0,30,0
5,4,1,0,0,5,0,3,2
91,39,8,0,44,25,0,25,0
6,5,1,0,0,4,0,4,0
3,0,1,0,2,4,0,4,0
19,13,2,0,4,7,0,7,0
3,0,1,0,2,4,0,4,0
5,4,1,0,0,1,0,1,0
3,0,1,0,2,2,0,2,0
78,43,9,0,26,30,0,30,0
2,0,1,0,1,0,0,0,0
2,0,1,0,1,1,0,1,0
89,49,7,0,33,33,0,33,0
94,48,8,0,38,26,0,26,0
10,6,2,0,2,4,0,4,0
6,5,1,0,0,4,0,4,0
87,42,5,0,40,35,0,35,0
83,41,5,0,37,25,0,25,0
81,42,5,0,34,22,0,22,0
86,46,7,0,33,21,0,21,0
3,0,1,0,2,5,0,5,0
6,5,1,0,0,2,0,2,0
4,0,2,0,2,6,0,6,0
77,40,6,1,30,15,0,15,0
5,4,1,0,0,2,0,2,0
83,41,6,1,35,24,0,24,0
18,10,2,0,6,7,0,7,0
89,48,6,0,35,23,0,23,0
92,39,8,1,44,28,0,28,0
4,2,1,0,1,0,0,0,0
4,2,1,0,1,0,0,0,0
12,6,3,0,3,8,0,8,0
16,12,2,0,2,8,0,8,0
15,10,2,0,3,10,0,10,0
11,7,1,0,3,6,0,6,0
91,54,9,0,28,31,0,31,0
78,41,8,0,29,33,0,33,0
22,13,3,0,6,10,0,10,0
4,3,1,0,0,1,0,1,0
5,4,1,0,0,2,0,2,0
4,0,2,0,2,5,0,5,0
21,13,3,0,5,7,0,6,1
84,46,6,0,32,21,0,21,0
2,0,1,0,1,3,0,3,0
