
41,30,0,7,4,50,32,3,15
53,28,1,20,4,50,31,7,12
39,14,5,17,3,50,17,15,18
74,17,33,20,4,50,13,22,15
74,15,32,22,5,50,8,32,10
83,21,35,17,10,50,6,38,6
13,6,2,5,0,10,1,8,1
89,25,25,15,24,50,3,37,10
81,34,12,3,32,41,1,32,8
9,8,1,0,0,5,1,4,0
86,31,16,3,36,34,2,29,3
36,26,5,1,4,16,1,14,1
80,29,9,8,34,27,0,26,1
81,41,6,0,34,19,2,16,1
3,1,1,0,1,5,0,5,0
82,37,9,1,35,24,2,22,0
5,2,0,0,3,4,1,3,0
81,37,8,2,34,18,1,17,0
79,44,4,1,30,18,0,17,1
4,3,1,0,0,0,0,0,0
5,4,1,0,0,3,0,2,1
6,2,1,0,3,6,0,6,0
76,45,6,3,22,22,0,22,0
12,11,1,0,0,6,0,5,1
28,14,4,2,8,15,0,15,0
84,51,5,6,22,29,0,29,0
2,0,1,0,1,1,0,1,0
3,1,1,0,1,0,0,0,0
3,1,1,0,1,0,0,0,0
81,39,9,4,29,23,0,23,0
24,22,2,0,0,12,1,11,0
3,0,1,0,2,2,0,2,0
4,2,1,0,1,2,0,2,0
4,2,1,0,1,2,0,2,0
80,40,12,4,24,20,0,20,0
2,0,1,0,1,3,0,3,0
75,46,7,3,19,28,0,27,1
7,0,2,1,4,9,1,8,0
5,4,1,0,0,1,0,1,0
87,45,9,3,30,28,0,28,0
23,15,3,0,5,13,0,13,0
20,9,2,3,6,16,0,15,1
4,3,1,0,0,2,0,2,0
83,38,7,5,33,31,0,31,0
5,4,1,0,0,2,0,2,0
88,48,11,2,27,28,0,28,0
6,5,1,0,0,4,0,4,0
78,40,12,3,23,35,0,34,1
83,35,14,3,31,37,0,36,1
85,46,8,1,30,33,0,33,0
76,37,9,0,30,33,0,32,1
8,3,1,0,4,2,0,2,0
8,3,1,0,4,2,0,2,0
3,1,1,0,1,1,0,1,0
3,1,1,0,1,2,0,1,1
4,0,0,0,4,5,0,5,0
4,2,1,0,1,4,0,4,0
91,47,9,2,33,20,0,20,0
4,0,0,1,3,3,0,3,0
5,4,1,0,0,1,0,1,0
4,2,1,0,1,0,0,0,0
3,1,1,0,1,0,0,0,0
4,3,1,0,0,0,0,0,0
81,43,9,2,27,27,0,27,0
85,38,9,3,35,28,0,28,0
84,54,10,0,20,28,0,28,0
7,6,1,0,0,0,0,0,0
4,1,2,0,1,4,0,4,0
84,44,12,0,28,23,0,23,0
4,1,0,0,3,3,0,3,0
3,1,1,0,1,1,0,1,0
80,39,8,0,33,33,0,33,0
2,0,1,0,1,1,0,1,0
3,0,1,0,2,2,0,2,0
6,5,1,0,0,1,0,1,0
7,6,1,0,0,2,0,2,0
2,0,1,0,1,0,0,0,0
3,0,1,0,2,2,0,2,0
3,0,0,0,3,4,0,4,0
3,1,1,0,1,0,0,0,0
3,0,1,0,2,3,0,3,0
83,43,9,0,31,34,0,34,0
14,9,2,0,3,6,0,6,0
87,53,10,0,24,27,0,26,1
77,40,9,0,28,32,0,31,1
5,4,1,0,0,4,0,4,0
8,6,1,0,1,5,0,5,0
82,39,8,0,35,32,0,32,0
3,0,1,0,2,4,0,4,0
83,45,10,0,28,20,0,20,0
3,0,0,0,3,4,0,4,0
3,0,1,0,2,3,0,3,0
25,10,3,0,12,9,0,9,0
84,38,7,0,39,28,0,28,0
82,48,9,0,25,27,0,27,0
5,4,1,0,0,1,0,1,0
6,5,1,0,0,3,0,3,0
3,0,0,0,3,3,0,3,0
83,45,11,0,27,28,0,28,0
5,4,1,0,0,3,0,3,0
3,0,0,0,3,3,0,3,0
4,2,1,0,1,2,0,2,0
2,1,1,0,0,0,0,0,0
4,3,1,0,0,3,0,3,0
78,37,8,0,33,21,0,21,0
3,1,1,0,1,1,0,1,0
3,1,1,0,1,1,0,1,0
4,0,2,0,2,6,0,6,0
76,44,6,0,26,22,0,22,0
3,1,1,0,1,1,0,1,0
1,0,1,0,0,0,0,0,0
3,1,1,0,1,1,0,1,0
3,1,1,0,1,1,0,1,0
6,5,1,0,0,2,0,1,1
4,1,2,0,1,6,0,6,0
4,0,2,0,2,5,0,5,0
4,3,1,0,0,0,0,0,0
4,3,1,0,0,1,0,1,0
6,3,1,0,2,6,0,6,0
4,2,1,0,1,0,0,0,0
3,1,1,0,1,1,0,1,0
1,0,1,0,0,0,0,0,0
6,5,1,0,0,0,0,0,0
4,3,1,0,0,1,0,1,0
5,2,0,0,3,4,0,4,0
3,0,1,0,2,2,0,2,0
5,4,1,0,0,1,0,1,0
4,2,1,0,1,4,0,4,0
3,0,1,0,2,4,0,4,0
4,0,2,0,2,6,0,6,0
5,2,2,0,1,5,0,5,0
5,1,1,0,3,4,0,4,0
4,3,1,0,0,1,0,1,0
6,5,1,0,0,4,0,4,0
3,0,1,0,2,4,0,4,0
80,48,6,0,26,17,0,17,0
3,0,1,0,2,3,0,3,0
18,11,2,0,5,9,0,9,0
78,44,5,0,29,21,0,21,0
83,45,8,0,30,22,0,22,0
80,39,5,0,36,25,0,25,0
4,3,1,0,0,0,0,0,0
82,52,8,0,22,27,0,27,0
78,35,9,0,34,22,0,22,0
9,5,1,0,3,5,0,5,0
5,4,1,0,0,3,0,3,0
86,53,7,0,26,21,0,21,0
3,0,1,0,2,5,0,5,0
91,51,7,0,33,18,0,18,0
3,0,1,0,2,2,0,2,0
10,6,1,0,3,7,0,7,0
5,4,1,0,0,4,0,4,0
