
68,60,1,4,3,50,33,3,14
55,20,15,17,3,50,20,17,13
59,29,12,13,5,50,16,16,18
49,16,9,18,6,50,21,22,7
23,6,0,16,1,19,4,12,3
21,11,2,5,3,18,2,10,6
83,23,32,11,17,50,9,30,11
83,27,32,10,14,50,2,41,7
5,3,1,1,0,8,2,3,3
76,33,21,6,16,46,3,33,10
77,25,19,3,30,42,7,30,5
84,30,6,6,42,35,1,32,2
78,26,7,6,39,40,4,32,4
81,41,10,4,26,17,2,15,0
79,29,8,3,39,25,2,21,2
4,0,0,0,4,4,0,4,0
2,0,1,0,1,3,0,3,0
82,50,13,1,18,22,1,21,0
6,1,0,1,4,6,0,6,0
84,36,10,5,33,21,1,20,0
80,39,11,7,23,20,1,19,0
78,45,14,6,13,23,0,21,2
78,44,10,1,23,26,0,25,1
80,47,10,3,20,23,0,22,1
6,5,1,0,0,3,0,3,0
6,5,1,0,0,1,0,1,0
3,1,1,0,1,0,0,0,0
5,4,1,0,0,2,0,2,0
4,0,1,0,3,3,0,3,0
83,42,8,3,30,20,0,20,0
82,51,10,4,17,19,0,19,0
3,1,1,0,1,2,0,2,0
83,43,8,3,29,26,1,24,1
4,0,1,0,3,5,0,4,1
82,38,5,2,37,34,0,33,1
78,39,7,2,30,29,0,29,0
3,0,1,0,2,3,0,3,0
77,38,8,2,29,39,0,37,2
85,34,7,1,43,35,1,34,0
94,45,12,2,35,31,0,31,0
4,0,2,0,2,6,0,6,0
85,47,7,0,31,32,0,32,0
22,14,2,0,6,8,0,8,0
80,40,13,0,27,20,0,20,0
6,5,1,0,0,0,0,0,0
81,43,8,0,30,30,0,30,0
6,5,1,0,0,2,0,2,0
7,4,1,0,2,3,0,3,0
79,42,8,1,28,22,0,22,0
4,2,1,0,1,2,1,1,0
5,4,1,0,0,0,0,0,0
89,55,8,0,26,27,0,26,1
80,45,8,0,27,23,0,23,0
3,1,1,0,1,2,0,2,0
3,1,1,0,1,2,0,2,0
5,4,1,0,0,3,0,2,1
79,41,10,1,27,23,0,22,1
7,4,1,0,2,4,0,4,0
13,7,3,0,3,9,0,9,0
84,38,5,0,41,27,0,27,0
4,0,0,0,4,4,0,4,0
88,46,10,0,32,26,0,26,0
8,4,1,1,2,6,0,6,0
3,0,1,0,2,3,0,3,0
3,0,1,0,2,1,0,1,0
4,3,1,0,0,1,0,1,0
3,0,1,0,2,2,0,2,0
81,45,10,0,26,27,0,27,0
4,2,1,0,1,2,0,1,1
1,0,1,0,0,0,0,0,0
5,4,1,0,0,3,0,3,0
89,41,10,0,38,24,0,24,0
77,39,8,0,30,31,0,31,0
21,14,3,0,4,11,1,10,0
4,1,1,0,2,4,0,4,0
5,4,1,0,0,0,0,0,0
5,4,1,0,0,0,0,0,0
11,6,2,0,3,7,0,7,0
6,5,1,0,0,3,0,3,0
6,5,1,0,0,3,0,3,0
79,42,11,0,26,23,0,23,0
3,0,1,0,2,3,0,3,0
7,6,1,0,0,3,0,3,0
3,0,1,0,2,4,0,4,0
82,41,5,0,36,33,0,33,0
83,45,8,0,30,29,0,29,0
3,0,0,0,3,4,0,4,0
10,3,2,0,5,8,0,8,0
4,3,1,0,0,0,0,0,0
82,41,9,0,32,27,0,27,0
7,6,1,0,0,5,0,5,0
79,43,8,0,28,27,0,27,0
3,0,1,0,2,2,0,2,0
88,48,7,0,33,19,0,19,0
10,3,1,0,6,4,0,4,0
4,3,1,0,0,0,0,0,0
4,0,2,0,2,6,0,6,0
5,4,1,0,0,1,0,1,0
5,4,1,0,0,2,0,2,0
85,42,6,1,36,21,0,21,0
22,0,1,0,21,16,0,16,0
4,2,1,0,1,6,0,6,0
7,4,1,0,2,7,0,7,0
84,51,10,0,23,21,0,21,0
3,0,1,0,2,4,0,4,0
4,0,1,0,3,2,0,2,0
10,6,1,0,3,6,0,6,0
76,33,6,0,37,21,0,21,0
6,5,1,0,0,3,0,3,0
83,49,7,1,26,19,0,19,0
80,36,9,1,34,28,0,28,0
76,40,7,0,29,29,0,29,0
79,43,6,0,30,25,0,25,0
14,9,2,0,3,7,0,7,0
5,2,2,0,1,6,0,6,0
3,0,1,0,2,4,0,4,0
78,46,6,1,25,30,0,30,0
