
66,55,1,5,5,50,36,5,9
17,8,0,8,1,47,24,10,13
52,22,6,21,3,50,25,12,13
52,22,6,21,3,50,25,12,13
3,1,1,1,0,8,3,2,3
14,10,1,3,0,22,10,6,6
88,32,32,15,9,50,18,24,8
86,25,39,14,8,50,11,28,11
87,32,34,13,8,50,1,40,9
84,29,24,9,22,50,6,35,9
15,11,1,0,3,10,2,7,1
20,7,4,4,5,15,0,14,1
91,42,15,1,33,47,4,33,10
5,4,1,0,0,6,1,4,1
79,24,9,9,37,31,0,23,8
29,22,2,0,5,15,0,13,2
82,35,11,2,34,28,2,24,2
5,1,0,1,3,5,0,4,1
5,1,0,1,3,5,0,4,1
83,41,8,3,31,27,3,23,1
85,39,9,5,32,28,1,26,1
3,1,1,0,1,4,1,3,0
5,4,1,0,0,3,0,2,1
84,34,12,4,34,20,0,20,0
88,48,6,7,27,26,1,22,3
5,3,1,0,1,5,0,5,0
5,1,0,0,4,5,0,5,0
5,1,0,0,4,5,0,5,0
80,37,11,4,28,22,0,22,0
4,0,1,0,3,2,0,1,1
82,47,10,3,22,23,2,20,1
81,39,13,4,25,28,0,26,2
73,49,7,0,17,23,0,22,1
85,55,5,1,24,17,1,16,0
9,5,2,0,2,6,0,6,0
9,4,1,2,2,6,0,6,0
84,52,7,3,22,24,0,24,0
93,43,6,2,42,33,0,33,0
74,40,9,2,23,35,0,35,0
5,4,1,0,0,2,0,2,0
95,34,12,3,46,34,0,32,2
2,0,1,0,1,1,0,1,0
1,0,1,0,0,0,0,0,0
3,1,1,0,1,1,0,1,0
6,5,1,0,0,4,0,4,0
80,41,8,0,31,29,0,29,0
86,42,9,0,35,32,0,32,0
89,50,10,0,29,32,0,32,0
82,37,9,1,35,24,0,24,0
6,5,1,0,0,2,0,2,0
5,2,0,0,3,4,0,4,0
90,48,7,0,35,22,0,22,0
5,0,1,0,4,6,0,5,1
5,0,1,0,4,6,0,5,1
5,4,1,0,0,2,0,2,0
4,1,0,0,3,5,0,5,0
7,6,1,0,0,2,0,2,0
10,4,2,0,4,8,0,8,0
83,37,12,1,33,26,0,26,0
19,13,2,0,4,11,0,11,0
9,6,2,0,1,5,0,5,0
81,36,12,1,32,21,0,21,0
85,49,7,1,28,25,0,25,0
4,3,1,0,0,1,0,1,0
5,4,1,0,0,2,0,2,0
83,44,7,0,32,25,0,25,0
3,0,1,0,2,2,0,2,0
7,6,1,0,0,2,0,2,0
26,19,2,0,5,11,0,10,1
4,1,0,0,3,4,0,4,0
84,44,8,0,32,35,0,35,0
2,0,1,0,1,0,0,0,0
83,41,10,0,32,32,1,31,0
78,49,8,0,21,25,0,25,0
87,51,8,0,28,27,0,27,0
7,6,1,0,0,5,0,5,0
89,52,8,0,29,35,0,35,0
5,4,1,0,0,2,0,2,0
85,49,6,0,30,28,0,28,0
83,43,7,0,33,27,0,27,0
8,5,1,0,2,3,0,3,0
5,4,1,0,0,1,0,1,0
5,4,1,0,0,1,0,1,0
78,40,8,0,30,33,0,33,0
85,43,8,0,34,28,0,28,0
82,48,6,0,28,28,0,28,0
3,0,1,0,2,2,0,2,0
3,0,0,0,3,2,0,2,0
79,41,7,0,31,29,0,29,0
5,3,1,0,1,4,0,4,0
6,5,1,0,0,3,0,3,0
5,4,1,0,0,1,0,1,0
79,41,5,0,33,22,0,22,0
42,25,5,0,12,12,0,12,0
3,1,1,0,1,5,0,5,0
3,1,1,0,1,5,0,5,0
47,31,5,0,11,16,0,16,0
47,31,5,0,11,16,0,16,0
4,1,0,0,3,3,0,3,0
4,3,1,0,0,1,0,1,0
87,54,7,0,26,17,0,17,0
21,15,2,0,4,8,0,8,0
35,25,3,0,7,11,0,11,0
2,0,1,0,1,0,0,0,0
21,15,2,0,4,9,0,9,0
85,49,9,1,26,26,0,26,0
82,42,9,0,31,29,0,29,0
6,5,1,0,0,4,0,4,0
5,3,1,0,1,4,0,4,0
5,4,1,0,0,4,0,4,0
4,2,1,0,1,5,0,5,0
86,42,7,0,37,33,0,33,0
81,43,9,0,29,22,0,22,0
80,46,6,0,28,31,0,30,1
81,42,8,0,31,26,0,26,0
81,42,6,0,33,25,0,25,0
