
70,47,0,14,9,50,36,5,9
42,31,3,6,2,50,25,8,17
48,22,6,15,5,50,21,18,11
80,24,31,17,8,50,12,21,17
83,26,32,17,8,50,10,30,10
88,31,36,11,10,50,5,35,10
80,26,30,10,14,50,3,37,10
83,38,17,6,22,36,0,26,10
19,12,2,0,5,12,1,9,2
80,37,6,6,31,37,3,27,7
77,31,11,5,30,24,1,22,1
75,31,17,6,21,27,3,22,2
71,35,16,3,17,36,1,32,3
77,36,13,3,25,17,0,15,2
86,43,6,2,35,25,1,24,0
5,1,0,1,3,4,0,4,0
77,46,6,3,22,22,0,22,0
80,42,6,6,26,23,1,21,1
80,47,8,5,20,24,0,23,1
3,0,1,0,2,3,1,2,0
85,33,15,3,34,29,0,29,0
3,1,1,0,1,0,0,0,0
77,46,6,2,23,18,0,17,1
86,44,10,2,30,27,1,26,0
83,45,9,3,26,19,0,19,0
3,0,1,0,2,2,0,2,0
13,3,3,1,6,11,0,11,0
5,1,0,1,3,4,0,4,0
7,6,1,0,0,6,0,6,0
5,4,1,0,0,2,0,2,0
81,41,9,3,28,30,0,29,1
3,0,1,0,2,5,0,5,0
4,2,1,0,1,2,0,2,0
3,0,1,0,2,4,0,4,0
77,33,9,1,34,27,0,27,0
73,37,9,1,26,30,0,30,0
45,24,7,0,14,18,0,18,0
82,37,15,0,30,34,0,34,0
79,50,8,2,19,35,0,35,0
4,3,1,0,0,5,0,5,0
85,43,6,2,34,35,1,34,0
5,4,1,0,0,3,0,3,0
4,3,1,0,0,0,0,0,0
3,0,1,0,2,2,0,2,0
5,4,1,0,0,1,0,1,0
3,1,1,0,1,1,0,1,0
5,4,1,0,0,1,0,1,0
5,4,1,0,0,1,0,1,0
15,11,2,0,2,4,0,4,0
9,3,2,1,3,8,0,8,0
8,4,1,1,2,3,0,3,0
3,0,1,0,2,1,0,1,0
3,0,1,0,2,3,0,3,0
2,0,1,0,1,2,0,2,0
4,2,1,0,1,1,0,1,0
5,4,1,0,0,1,0,1,0
5,4,1,0,0,1,0,1,0
6,5,1,0,0,1,0,1,0
33,21,6,0,6,12,0,12,0
5,4,1,0,0,1,0,1,0
5,1,1,0,3,4,0,3,1
8,3,2,0,3,6,0,6,0
3,0,1,0,2,2,0,2,0
9,5,1,0,3,5,0,5,0
5,0,1,0,4,4,0,4,0
12,11,1,0,0,6,0,6,0
4,0,1,1,2,5,0,5,0
19,13,3,1,2,10,0,10,0
5,2,2,0,1,6,0,6,0
89,45,13,0,31,23,0,23,0
4,1,0,0,3,4,0,4,0
85,37,11,0,37,21,0,21,0
5,4,1,0,0,2,0,2,0
5,3,1,0,1,2,0,2,0
2,0,0,0,2,1,0,1,0
78,38,8,0,32,24,0,24,0
59,35,6,0,18,18,0,18,0
17,11,3,0,3,11,0,11,0
11,8,2,0,1,7,0,7,0
84,33,8,0,43,25,0,25,0
7,6,1,0,0,4,0,4,0
88,47,13,1,27,29,0,29,0
4,1,0,0,3,2,0,2,0
13,7,2,0,4,7,0,7,0
3,0,1,0,2,4,0,4,0
10,8,1,0,1,5,0,5,0
82,42,7,0,33,30,0,30,0
84,45,8,0,31,26,0,26,0
6,5,1,0,0,4,0,4,0
6,5,1,0,0,5,0,4,1
88,42,7,0,39,32,0,32,0
3,1,1,0,1,0,0,0,0
82,48,14,0,20,24,0,24,0
82,45,6,0,31,24,0,24,0
90,38,7,0,45,29,0,29,0
84,40,9,0,35,32,0,32,0
84,41,11,0,32,27,0,27,0
17,9,3,0,5,10,0,10,0
78,48,6,0,24,24,0,24,0
70,37,5,2,26,27,0,27,0
85,52,9,0,24,20,0,20,0
10,7,2,0,1,4,0,4,0
21,14,2,0,5,5,0,5,0
87,43,6,1,37,24,0,24,0
4,2,1,0,1,2,0,2,0
4,2,1,0,1,2,0,2,0
6,5,1,0,0,4,0,4,0
9,6,2,0,1,8,0,8,0
78,45,7,1,25,28,0,28,0
4,3,1,0,0,4,0,4,0
79,48,7,0,24,23,0,23,0
79,39,7,0,33,24,0,24,0
3,0,1,0,2,4,0,4,0
5,4,1,0,0,2,0,2,0
73,33,6,0,34,25,0,25,0
24,17,3,0,4,11,0,11,0
84,41,6,0,37,27,0,27,0
90,50,7,0,33,25,0,25,0
75,46,6,0,23,27,0,27,0
